customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0870,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.22,80.2,No
CUST-0871,Male,1,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.09,573.38,No
CUST-0872,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.81,2961.97,No
CUST-0873,Female,1,Yes,No,61,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.98,2746.07,No
CUST-0874,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),46.21,1707.25,No
CUST-0875,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),91.5,1280.86,No
CUST-0876,Male,1,Yes,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,53.54,2746.64,No
CUST-0877,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),47.39,2141.79,No
CUST-0878,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.79,1327.25,No
CUST-0879,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.73,715.37,No
CUST-0880,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,69.27,271.88,Yes
CUST-0881,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,79.0,5453.98,No
CUST-0882,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.96,1331.53,No
CUST-0883,Male,1,Yes,Yes,67,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,34.79,2360.61,No
CUST-0884,Female,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,310.29,No
CUST-0885,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,71.88,1436.26,No
CUST-0886,Male,0,No,No,22,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.85,1291.13,Yes
CUST-0887,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.94,1384.28,No
CUST-0888,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.12,4678.73,No
CUST-0889,Female,1,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.75,2134.01,No
CUST-0890,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.15,709.49,No
CUST-0891,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.12,4192.97,No
CUST-0892,Male,0,Yes,No,71,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.38,4226.03,No
CUST-0893,Male,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),52.51,3152.14,No
CUST-0894,Male,0,Yes,No,63,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,66.04,4161.35,No
CUST-0895,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.33,83.3,No
CUST-0896,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,70.41,3676.6,No
CUST-0897,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.68,1005.66,No
CUST-0898,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,1426.6,Yes
CUST-0899,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,54.44,3020.48,No
CUST-0900,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.73,3539.14,No
CUST-0901,Male,0,No,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),66.75,4534.52,No
CUST-0902,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,44.67,3197.43,No
CUST-0903,Female,0,No,Yes,58,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.39,1755.44,No
CUST-0904,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,33.79,No
CUST-0905,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.24,2001.13,No
CUST-0906,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,65.98,3879.33,No
CUST-0907,Female,1,Yes,No,50,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,45.41,2278.34,No
CUST-0908,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.55,912.85,Yes
CUST-0909,Male,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,173.51,No
CUST-0910,Female,1,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.97,2121.13,No
CUST-0911,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,1291.06,Yes
CUST-0912,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1121.47,No
CUST-0913,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.92,1870.1,No
CUST-0914,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,1083.67,Yes
CUST-0915,Female,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.59,2894.35,No
CUST-0916,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),87.29,6280.68,Yes
CUST-0917,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,4861.27,No
CUST-0918,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,67.44,3700.55,No
CUST-0919,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.77,876.78,No
CUST-0920,Female,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,542.9,No
CUST-0921,Male,0,Yes,No,51,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,61.88,3153.1,Yes
CUST-0922,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,69.08,5.46,Yes
CUST-0923,Male,0,No,No,54,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),57.42,3092.83,No
CUST-0924,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,70.03,1477.7,No
CUST-0925,Male,1,No,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,70.73,2771.61,No
CUST-0926,Male,1,No,No,0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),69.11,0.0,No
CUST-0927,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,69.64,4462.17,No
CUST-0928,Female,1,Yes,No,62,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,46.03,2859.46,No
CUST-0929,Female,0,Yes,No,53,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,53.39,2824.65,No
CUST-0930,Male,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.85,1065.48,No
CUST-0931,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.04,858.12,No
CUST-0932,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,82.26,1700.79,No
CUST-0933,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.75,1578.46,No
CUST-0934,Male,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),44.97,321.12,No
CUST-0935,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.22,4831.57,No
CUST-0936,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.7,3305.66,No
CUST-0937,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.09,405.42,No
CUST-0938,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,77.17,1243.55,Yes
CUST-0939,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,34.16,426.21,No
CUST-0940,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.98,952.72,No
CUST-0941,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.88,2926.27,Yes
CUST-0942,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.73,2980.35,No
CUST-0943,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.5,96.92,No
CUST-0944,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.0,3042.27,No
CUST-0945,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.88,937.71,No
CUST-0946,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.44,1884.88,No
CUST-0947,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.88,2020.17,No
CUST-0948,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),71.62,1010.02,No
CUST-0949,Female,1,Yes,No,53,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),50.6,2697.9,No
CUST-0950,Male,0,Yes,No,26,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.0,1732.76,No
CUST-0951,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),70.04,837.25,No
CUST-0952,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.45,560.36,Yes
CUST-0953,Male,1,No,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),72.22,2459.96,No
CUST-0954,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.67,3624.93,No
CUST-0955,Male,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.44,108.85,No
CUST-0956,Male,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1220.67,No
CUST-0957,Female,0,Yes,No,57,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,48.11,2732.58,No
CUST-0958,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.48,996.61,Yes
CUST-0959,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,79.28,1744.21,Yes
CUST-0960,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),73.09,2421.8,No
CUST-0961,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,438.27,No
CUST-0962,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,80.64,3715.33,Yes
CUST-0963,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.8,253.82,No
CUST-0964,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.65,1130.93,No
CUST-0965,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,82.69,408.48,No
CUST-0966,Male,0,No,No,69,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.33,3114.73,No
CUST-0967,Male,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.45,3729.42,No
CUST-0968,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,70.95,4465.32,No
CUST-0969,Female,1,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),86.47,1460.23,Yes
CUST-0970,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.39,242.49,Yes
CUST-0971,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.68,412.46,No
CUST-0972,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),66.0,860.78,No
CUST-0973,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,81.2,985.31,No
CUST-0974,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,53.5,313.38,No
CUST-0975,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.23,3321.12,No
CUST-0976,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.97,387.4,No
CUST-0977,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.65,1014.82,No
CUST-0978,Female,0,No,Yes,62,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,68.18,4224.0,No
CUST-0979,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.16,2485.48,No
CUST-0980,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,83.03,2825.52,No
CUST-0981,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,39.64,710.22,No
CUST-0982,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.02,544.65,No
CUST-0983,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),37.41,1254.9,Yes
CUST-0984,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,68.18,2124.12,No
CUST-0985,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,88.84,4171.79,No
CUST-0986,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.64,3422.63,No
CUST-0987,Female,0,No,Yes,23,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),48.18,1108.04,No
CUST-0988,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),68.07,,No
CUST-0989,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,42.99,679.04,No
CUST-0990,Female,0,No,No,70,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,49.8,3479.43,No
CUST-0991,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),67.94,3334.07,No
CUST-0992,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),63.61,4054.06,No
CUST-0993,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,62.28,1930.34,No
CUST-0994,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,50.3,1752.52,No
CUST-0995,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.15,267.72,No
CUST-0996,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1225.62,No
CUST-0997,Male,0,No,Yes,57,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,48.37,2764.81,No
CUST-0998,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,72.45,943.44,No
CUST-0999,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,73.45,,Yes
CUST-1000,Male,1,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.87,4746.64,Yes
